Desc Bibliothèque;Desc Statut Exemplaire;ID Statut Exemplaire;Titre;No de Notice BIB;Desc4;Desc5;Auteur;Date Publication;Desc Format
BU St-Jean;En rayon;19;Les^guides imprimés du XVIe au XXe siècle;24991;PPN05164407X;;Chabaud, Gilles;2000;Books
BU St-Jean;En rayon;19;Les^guides radiologiques et chirurgicaux en implantologie orale;73781;PPN098800175;;Henry, Arnaud (1980-....);2005;Books
BU St-Jean;En rayon;19;Les^habits neufs de l'emploi;246891;PPN003765679;;Brunhes, Bernard (1940-2011);1996;Books
BU St-Jean;En rayon;19;Les^hauts parleurs;31885;PPN069038562;;Bastien, Karen;2002;Books
BU St-Jean;En rayon;19;Les^hauts potentiels;270815;PPN118000144;;Fesser-Blaess, Mireille (1963-....);2007;Books
BU St-Jean;En rayon;19;Les^hauts revenus en France au XXe siècle;119477;PPN058568476;;Piketty, Thomas (1971-....);2001;Books
BU St-Jean;En rayon;19;Les^hedge funds;104417;PPN12083619X;;Henry, Gérard Marie (1946-....);2008;Books
BU St-Jean;En rayon;19;Les^hedge funds;117352;PPN133063380;;Teïletche, Jérôme;2009;Books
BU St-Jean;En rayon;19;Les^hedge funds;146266;PPN140620362;;Aglietta, Michel (1938-....);2010;Books
BU St-Jean;En rayon;19;Les^hedge funds;398019;PPN167281186;;Monarcha, Guillaume (1976-....);2012;Books
BU St-Jean;En rayon;19;Les^histoires de la psychologie du travail;8964;PPN04664699X;;;1999;Books
BU St-Jean;En rayon;19;Les^histoires de vie;58757;PPN081305672;;Delory-Momberger, Christine;2004;Books
BU St-Jean;En rayon;19;Les^historiens de la pensée économique;82358;PPN108433498;;Etner, François;2006;Books
BU St-Jean;En rayon;19;Les^hiérarchies sociales;234126;PPN012269395;;Mousnier, Roland (1907-1993);1969;Books
BU St-Jean;En rayon;19;Les^holdings;282601;PPN147716519;;;2010;Books
BU St-Jean;En rayon;19;Les^holdings;420191;PPN224358022;;Beetschen, Ariane;2017;Books
BU St-Jean;En rayon;19;Les^holdings coopératifs;27876;PPN056009550;;;2001;Books
BU St-Jean;En rayon;19;Les^hommes aussi changent;57594;PPN077913965;;Welzer-Lang, Daniel (1958-....);2004;Books
BU St-Jean;En rayon;19;Les^hommes du pétrole;201132;PPN002482193;;Yergin, Daniel (1947-....);1991;Books
BU St-Jean;En rayon;19;Les^hommes et les écosystèmes;26793;PPN060159405;;;2001;Books
BU St-Jean;En rayon;19;Les^hommes illustrés;18034;PPN054194717;;Pierrat, Jérôme (1971-....);2000;Books
BU St-Jean;En rayon;19;Les^hommes à la conquête de l'espace domestique;141076;PPN003363163;;Welzer-Lang, Daniel (1958-....);1993;Books
BU St-Jean;En rayon;19;Les^hommes, leurs espaces et leurs aspirations;397552;PPN003332969;;;1994;Books
BU St-Jean;En rayon;19;Les^horizons du futur;31784;PPN06155426X;;Saloff-Coste, Michel;2000;Books
BU St-Jean;En rayon;19;Les^huks;77194;PPN026166410;;Pomeroy, William J (1916-....);1968;Books
BU St-Jean;En rayon;19;Les^hyperplasies gingivales d'origines générales et thérapeutiques chez l'enfant;261132;261132;;Bernard-Mioque, Christine;1984;Books
BU St-Jean;En rayon;19;Les^hépatites virales;261462;261462;;Chiche, Franck;1991;Books
BU St-Jean;En rayon;19;Les^hépatites virales en odontostomatologie;260776;260776;;Streit-Cocco, Christine;1983;Books
BU St-Jean;En rayon;19;Les^hérauts de Valdemar;412244;PPN170896919;;Lackey, Mercedes;2013;Books
BU St-Jean;En rayon;19;Les^héritiers;28789;PPN011303387;;Bourdieu, Pierre (1930-2002);1964;Books
BU St-Jean;En rayon;19;Les^héritiers de Lord Durham;76813;PPN10473681X;;Fédération des francophones hors Québec (Ottawa);1977;Books
BU St-Jean;En rayon;19;Les^héritiers de Lord Durham;76814;PPN104755717;;Société des Acadiens du N.-B;1977;Books
BU St-Jean;En rayon;19;Les^identités collectives en mouvement;142836;PPN143157388;;Dimitrijevic, Dejan (1964-....);2004;Books
BU St-Jean;En rayon;19;Les^identités meurtrières;10217;PPN004520610;;Maalouf, Amin (1949-....);1998;Books
BU St-Jean;En rayon;19;Les^idoles de la perversité;114788;PPN002734737;;Dijkstra, Bram (1938-....);1992;Books
BU St-Jean;En rayon;19;Les^idées révolutionnaires de Marx;108048;PPN125510209;;Callinicos, Alex (1950-....);2008;Books
BU St-Jean;En rayon;19;Les^idéologies politiques;136145;PPN000091154;;Ansart, Pierre (1922-....);1974;Books
BU St-Jean;En rayon;19;Les^imams en France;348285;PPN168666359;;Jouanneau, Solenne (1979-....);2013;Books
BU St-Jean;En rayon;19;Les^immigrés;147138;PPN00008140X;;Centre d'études et d'initiatives de solidarité internationale;1975;Books
BU St-Jean;En rayon;19;Les^immigrés devant les urnes;79006;PPN002972786;;Oriol, Paul;1992;Books
BU St-Jean;En rayon;19;Les^immigrés en France;154421;PPN091515661;;Institut national de la statistique et des études économiques (France);2005;Books
BU St-Jean;En rayon;19;Les^immigrés en France;252660;PPN00410501X;;Institut national de la statistique et des études économiques (France);1997;Books
BU St-Jean;En rayon;19;Les^impasses de la démocratisation scolaire;93814;PPN110859464;;Convert, Bernard (1951-....);2006;Books
BU St-Jean;En rayon;19;Les^impasses de la modernité;39810;PPN05294381X;;Coméliau, Christian;2000;Books
BU St-Jean;En rayon;19;Les^implants;125256;PPN127101861;;Martinez, Henry;2008;Books
BU St-Jean;En rayon;19;Les^implants Spline®;36072;PPN069137188;;Schittly, Jean;2002;Books
BU St-Jean;En rayon;19;Les^implants aiguilles;257060;PPN02195321X;;Ackermann, René;1966;Books
BU St-Jean;En rayon;19;Les^implants dentaires;2473;PPN004508165;;Lévy, Claude (1958-....);1998;Books
BU St-Jean;En rayon;19;Les^implants dentaires;308192;PPN159054761;;Guillaume, Bernard;2011;Books
BU St-Jean;En rayon;19;Les^implants en odontologie;54378;PPN079405347;;Davarpanah, Mithridade;2004;Books
BU St-Jean;En rayon;19;Les^implants en odontologie;395239;PPN188942483;;Davarpanah, Mithridade;2015;Books
BU St-Jean;En rayon;19;Les^implants en titane recouverts d'hydroxyapatite;261466;261466;;Jalabert, Manuel;1991;Books
BU St-Jean;En rayon;19;Les^implants ostéo-intégrables;188599;PPN002546396;;Bert, Marc;1991;Books
BU St-Jean;En rayon;19;Les^implications d'un statut rénové de la Banque de France;64121;PPN002938200;;France. Conseil économique et social;1993;Books
BU St-Jean;En rayon;19;Les^implications macroéconomiques des coûts de prospection;116614;PPN041556178;;Tartaglia, Paolo;1995;Books
BU St-Jean;En rayon;19;Les^imposteurs de l'économie;327347;PPN165793147;;Mauduit, Laurent;2012;Books
BU St-Jean;En rayon;19;Les^impôts dans les affaires internationales;406869;PPN196948185;;Gouthière, Bruno;2016;Books
BU St-Jean;En rayon;19;Les^impôts gaspilleurs;24396;PPN059534516;;Lauré, Maurice (1917-2001);2001;Books
BU St-Jean;En rayon;19;Les^incendiaires;97651;PPN117669091;;Artus, Patrick (1951-....);2007;Books
BU St-Jean;En rayon;19;Les^incertitudes de l'économie libanaise;159202;PPN040898822;;Bouzaid, Pierre;1975;Books
BU St-Jean;En rayon;19;Les^incertitudes du grand élargissement;58270;PPN078754712;;Groupe d'Etudes sur la Régulation et les Mutations des Economies (Paris);2004;Books
BU St-Jean;En rayon;19;Les^incidences du chewing-gum en odontologie;259722;259722;;Varrone, Karine;1989;Books
BU St-Jean;En rayon;19;Les^incidences du développement durable sur le management stratégique des destinations touristique;100249;PPN121237397;;Van der Yeught, Corinne (1962-....);2007;Books
BU St-Jean;En rayon;19;Les^incidences morphogénétiques de certaines parafonctions en denture temporaire et en denture mix;261152;261152;;Léon-Fabre, Marylène;1984;Books
BU St-Jean;En rayon;19;Les^incidents per opératoires en endodontie;261337;261337;;Arnaud, Patrick;1987;Books
BU St-Jean;En rayon;19;Les^inclusions mandibulaires;260758;260758;;Richier, Dominique;1983;Books
BU St-Jean;En rayon;19;Les^indicateurs clés de la RSE et du développement durable;314751;PPN161263100;;Gouiran, Monique;2012;Books
BU St-Jean;En rayon;19;Les^indicateurs de gouvernance;97916;PPN119150883;;Arndt, Christiane;2006;Books
BU St-Jean;En rayon;19;Les^indicateurs sensibles du pilotage de l'organisation informatisée;65405;PPN041517482;;Legrenzi, Christophe;1994;Books
BU St-Jean;En rayon;19;Les^indicateurs sociaux au XXIe siècle;314647;PPN151709580;;Lebaron, Frédéric (1969-....);2011;Books
BU St-Jean;En rayon;19;Les^indicateurs sociaux aux Etats-Unis et en France/;39339;39339;;Land, Kenneth C.;1971;Books
BU St-Jean;En rayon;19;Les^indicateurs statistiques de la publicité;12437;PPN051581760;;France. Service juridique et technique de l'information et de la communication;2000;Books
BU St-Jean;En rayon;19;Les^indicateurs territoriaux de développement durable;278965;PPN112924549;;;2006;Books
BU St-Jean;En rayon;19;Les^indices boursiers;191582;PPN002056623;;Gobry, Pascal;1990;Books
BU St-Jean;En rayon;19;Les^indices boursiers sur actions;246571;PPN003869733;;Topsacalian, Patrick;1996;Books
BU St-Jean;En rayon;19;Les^indices d'utilité du vocabulaire fondamental français;77689;PPN014656094;;Savard, Jean-Guy (1931-....);1970;Books
BU St-Jean;En rayon;19;Les^indiens;160634;PPN001847805;;Fell, Ève-Marie;1973;Books
BU St-Jean;En rayon;19;Les^industriels de la fraude fiscale;125437;PPN022183167;;Cosson, Jean (1916-1993);1971;Books
BU St-Jean;En rayon;19;Les^industriels et les risques pour l'environnement;197587;PPN002376806;;Duclos, Denis (1947-....);1991;Books
BU St-Jean;En rayon;19;Les^industries de la culture et de la communication;104343;PPN122619935;;Bouquillion, Philippe;2008;Books
BU St-Jean;En rayon;19;Les^industries du luxe en France;259295;PPN00435978X;;Bergeron, Louis (1929-....);1998;Books
BU St-Jean;En rayon;19;Les^industries maritimes à l'épreuve de la mondialisation;118446;PPN067257712;;;2000;Books
BU St-Jean;En rayon;19;Les^inflations sud-américaines;212794;PPN010867503;;Lambert, Denis (19..-...) (philosophe);1959;Books
BU St-Jean;En rayon;19;Les^infrastructures à l'horizon 2030;99184;PPN11998573X;;Organisation de coopération et de développement économiques;2006;Books
BU St-Jean;En rayon;19;Les^initiatives des pays en développement pour les futures négociations commerciales;118451;PPN068752296;;Conférence des Nations Unies sur le commerce et le développement;2000;Books
BU St-Jean;En rayon;19;Les^injections d'acide hyaluronique en odontologie;312285;PPN158604598;;Vigne, Leslie (1986-....);2012;Books
BU St-Jean;En rayon;19;Les^innovations financières dans la problématique du financement du développement des pays de la;13588;PPN049010034;;Loukakou, Arlette;2000;Books
BU St-Jean;En rayon;19;Les^inscriptions de la jeunesse;34060;PPN068717865;;Vulbeau, Alain;2002;Books
BU St-Jean;En rayon;19;Les^instincts;418833;PPN008690928;;Viaud, Gaston (1899-1961);1966;Books
BU St-Jean;En rayon;19;Les^institutions d'épargne en Europe et en France;32452;PPN066836964;;Mentré, Paul (1935-....);2002;Books
BU St-Jean;En rayon;19;Les^institutions de l'Antiquité;25210;PPN059789875;;Gaudemet, Jean (1908-2001);2002;Books
BU St-Jean;En rayon;19;Les^institutions de l'Union européenne;351549;PPN180052772;;Leclerc, Stéphane;2014;Books
BU St-Jean;En rayon;19;Les^institutions de l'économie;92854;PPN003297071;;Williamson, Oliver Eaton (1932-....);1994;Books
BU St-Jean;En rayon;19;Les^institutions de la France;308272;PPN155043889;;Grandguillot, Dominique;2011;Books
BU St-Jean;En rayon;19;Les^institutions de la France;310028;PPN149946600;;Bernard, Guillaume (1972-....);2011;Books
BU St-Jean;En rayon;19;Les^institutions de la Ve République;42241;PPN074044931;;Breillat, Dominique (1945-....);2003;Books
BU St-Jean;En rayon;19;Les^institutions de la Ve République;142814;PPN142721468;;Grandguillot, Dominique;2010;Books
BU St-Jean;En rayon;19;Les^institutions de la Ve République;273568;PPN146365852;;Ardant, Philippe (1929-2007);2010;Books
BU St-Jean;En rayon;19;Les^institutions de la Ve République;353348;PPN180412027;;Türk, Pauline (1976-....);2014;Books
BU St-Jean;En rayon;19;Les^institutions du progrès social;104327;PPN121179400;;Gide, Charles (1847-1932);2007;Books
BU St-Jean;En rayon;19;Les^institutions du tourisme;232778;PPN003669149;;Michaud, Jean-Luc (1945-....);1995;Books
BU St-Jean;En rayon;19;Les^institutions financières françaises;257923;PPN004221907;;Bellier Delienne, Annie;1997;Books
BU St-Jean;En rayon;19;Les^institutions internationales en QCM;308049;PPN156048779;;Zarka, Jean-Claude (1967-....);2011;Books
BU St-Jean;En rayon;19;Les^institutions monétaires du capitalisme;31049;PPN066982650;;Lakomski-Laguerre, Odile;2002;Books
BU St-Jean;En rayon;19;Les^institutions monétaires en France;191607;PPN002231719;;Raymond, Robert;1991;Books
BU St-Jean;En rayon;19;Les^institutions politiques de l'Afrique noire;77624;PPN001824937;;Deschamps, Hubert (1900-1979);1970;Books
BU St-Jean;En rayon;19;Les^institutions religieuses;8784;PPN046567682;;Durand, Jean-Paul (1949-....);1999;Books
BU St-Jean;En rayon;19;Les^institutions régionales et la société locale;266142;PPN061590983;;Grémion, Pierre (1937-....);1968;Books
BU St-Jean;En rayon;19;Les^institutions scolaires et universitaires;6482;PPN004367286;;Auduc, Jean-Louis;1998;Books
BU St-Jean;En rayon;19;Les^institutions sociales de la France;78117;PPN024409871;;;1963;Books
BU St-Jean;En rayon;19;Les^institutions universitaires en France;224189;PPN010975993;;Piobetta, Jean-Benoît (1885-1969);1961;Books
BU St-Jean;En rayon;19;Les^instruments à vent;163612;PPN005955548;;Gourdet, Georges;1967;Books
BU St-Jean;En rayon;19;Les^instruments économiques de la forêt tropicale;10944;PPN047888385;;Karsenty, Alain;1999;Books
BU St-Jean;En rayon;19;Les^intellectuels au Moyen Âge;217923;PPN000859311;;Le Goff, Jacques (1924-....);1985;Books
BU St-Jean;En rayon;19;Les^intellectuels en France;108806;PPN005433339;;Ory, Pascal (1948-....);1996;Books
BU St-Jean;En rayon;19;Les^intellectuels en France de l'affaire Dreyfus à nos jours;219168;PPN002634791;;Ory, Pascal (1948-....);1992;Books
BU St-Jean;En rayon;19;Les^interactions entre la stratégie, le manager et son équipe;13633;PPN049596527;;Barel, Yvan;2000;Books
BU St-Jean;En rayon;19;Les^interactions précoces mères-nourrissons;268946;PPN147079047;;Riotton, Audrey (1985-);2009;Books
BU St-Jean;En rayon;19;Les^interactions verbales;243173;PPN003745023;;Kerbrat-Orecchioni, Catherine (1943-....);1995;Books
BU St-Jean;En rayon;19;Les^interactions verbales;243296;PPN002902249;;Kerbrat-Orecchioni, Catherine (1943-....);1992;Books
BU St-Jean;En rayon;19;Les^interdépendances économiques;24058;PPN059380578;;Greset, Jean-François (1940-....);2000;Books
BU St-Jean;En rayon;19;Les^intermédiaires de bridges;261172;261172;;Amiel, Yvon;1984;Books
BU St-Jean;En rayon;19;Les^intermédiaires de l'insertion;251542;PPN003548627;;Centre d'études de l'emploi (France);1994;Books
BU St-Jean;En rayon;19;Les^intermédiaires des politiques publiques de l'emploi;19298;PPN051685590;;;2000;Books
BU St-Jean;En rayon;19;Les^intermédiaires du marché du travail;266050;PPN004298055;;;1997;Books
BU St-Jean;En rayon;19;Les^intermédiaires financiers et la bourse;154258;PPN022424695;;Bovis, André (19..-....);1966;Books
BU St-Jean;En rayon;19;Les^internés du ghetto;272887;PPN147125472;;Boucher, Manuel;2010;Books
BU St-Jean;En rayon;19;Les^interrelations entre l'orthophonie et l'orthodontie;38605;PPN07448866X;;Stabile, Sophie (1979-....);2003;Books
BU St-Jean;En rayon;19;Les^interruptions volontaires de grossesse entre 12 et 14 semaines;315337;PPN161137008;;Leroy, Pierre (1987-....);2011;Books
BU St-Jean;En rayon;19;Les^interventions financières des États en faveur de la sidérurgie dans la CECA;147654;PPN001234242;;Camdessus, Christine;1987;Books
BU St-Jean;En rayon;19;Les^interventions psychologiques dans les organisations;56763;PPN079436099;;;2004;Books
BU St-Jean;En rayon;19;Les^interventions économiques des collectivités locales;252695;PPN00399080X;;Falzon, Micheline;1996;Books
BU St-Jean;En rayon;19;Les^inventeurs du commerce moderne;55277;PPN055176526;;Thil, Étienne;2000;Books
BU St-Jean;En rayon;19;Les^investissements industriels suisses au Brésil;205232;PPN00586139X;;Iffland, Charles;1973;Books
BU St-Jean;En rayon;19;Les^investisseurs institutionnels;115207;PPN079408605;;Boubel, Aurélie;2004;Books
BU St-Jean;En rayon;19;Les^inégalites sociales à l'école;37701;PPN068904886;;Duru-Bellat, Marie (1950-....);2002;Books
BU St-Jean;En rayon;19;Les^inégalités d'emploi et de revenu;246211;PPN003753530;;Conseil supérieur de l'emploi, des revenus et des coûts (France);1996;Books
BU St-Jean;En rayon;19;Les^inégalités des années quatre-vingt-dix;160951;PPN001782029;;;1990;Books
BU St-Jean;En rayon;19;Les^inégalités entre les femmes et les hommes;73875;PPN088743527;;France. Ministère de la parité et de l'égalité professionnelle (2004-....);2005;Books
BU St-Jean;En rayon;19;Les^inégalités ethno-raciales;336231;PPN168884526;;Safi, Mirna;2013;Books
BU St-Jean;En rayon;19;Les^inégalités multipliées;27088;PPN055179339;;Dubet, François (1946-....);2001;Books
BU St-Jean;En rayon;19;Les^inégalités scolaires;357386;PPN180278118;;Felouzis, Georges;2014;Books
BU St-Jean;En rayon;19;Les^inégalités sociales de santé;19788;PPN052298345;;;2000;Books
BU St-Jean;En rayon;19;Les^itinéraires européens de la soie;128675;PPN002742012;;;1992;Books
BU St-Jean;En rayon;19;Les^jeunes;94833;PPN060410280;;Galland, Olivier (1951-....);2002;Books
BU St-Jean;En rayon;19;Les^jeunes;327084;PPN002884305;;Galland, Olivier (1951-....);1990;Books
BU St-Jean;En rayon;19;Les^jeunes d'origine étrangère;266062;PPN005691702;;Llaumet, Maria;1984;Books
BU St-Jean;En rayon;19;Les^jeunes de 15 à 24 ans;266609;PPN001475444;;Institut national de la statistique et des études économiques (France);1989;Books
BU St-Jean;En rayon;19;Les^jeunes diplômés;117018;PPN002613042;;Lojkine, Jean (1939-....);1992;Books
BU St-Jean;En rayon;19;Les^jeunes en France;122117;PPN136419402;;;2009;Books
BU St-Jean;En rayon;19;Les^jeunes en France;327029;PPN003365557;;Mauger, Gérard (1943-....);1994;Books
BU St-Jean;En rayon;19;Les^jeunes et l'agencement des sexes;90115;PPN113705522;;;2007;Books
BU St-Jean;En rayon;19;Les^jeunes et l'amour dans les cités;116623;PPN122787013;;Clair, Isabelle (1976- ....);2008;Books
BU St-Jean;En rayon;19;Les^jeunes et l'emploi;60403;PPN07119858X;;Lefresne, Florence;2003;Books
BU St-Jean;En rayon;19;Les^jeunes et l'emploi;247328;PPN003901246;;France. Ministère du travail et des affaires sociales. Direction de l'animation de la recherche, de;1996;Books
BU St-Jean;En rayon;19;Les^jeunes et l'exclusion dans les quartiers défavorisés;400388;PPN081301421;;Soto Hardiman, Paul;2004;Books
