source,target,usersWhoAlsoWatched
404427,324504,1
403117,324504,1
418577,324504,1
130290,324504,1
411698,324504,1
308399,324504,1
140510,324504,1
357694,324504,1
116910,324504,1
309940,324504,1
352187,324504,1
110946,268863,1
401292,268863,1
339219,268863,1
403205,268863,1
411754,268863,1
324504,268863,1
411738,268863,1
418585,268863,1
403122,268863,1
411753,268863,1
347236,268863,1
411735,268863,1
411741,268863,1
309939,268863,1
96413,268863,1
357692,268863,1
402410,268863,1
411712,268863,1
411711,268863,1
411744,268863,1
357718,268863,1
411747,268863,1
337169,268863,1
329400,268863,1
413326,268863,1
323997,268863,1
327223,268863,1
411752,268863,1
411688,268863,1
411675,268863,1
418588,268863,1
352359,268863,1
411727,268863,1
404427,268863,1
403117,268863,1
418577,268863,1
130290,268863,1
411698,268863,1
308399,268863,1
140510,268863,1
357694,268863,1
116910,268863,1
309940,268863,1
352187,268863,1
110946,411738,1
401292,411738,1
339219,411738,1
403522,411738,1
403205,411738,1
411754,411738,1
324504,411738,1
268863,411738,1
418585,411738,1
394755,411738,1
337213,411738,1
411753,411738,1
347236,411738,1
411735,411738,1
411741,411738,1
309939,411738,1
96413,411738,1
357692,411738,1
402410,411738,1
411712,411738,1
411711,411738,1
357718,411738,1
411747,411738,1
337169,411738,1
329400,411738,1
413326,411738,1
323997,411738,1
265667,411738,1
327223,411738,1
411752,411738,1
411688,411738,1
411675,411738,1
418588,411738,1
352359,411738,1
411727,411738,1
403117,411738,1
418577,411738,1
130290,411738,1
411698,411738,1
308399,411738,1
140510,411738,1
357694,411738,1
352187,411738,1
110946,418585,1
401292,418585,1
339219,418585,1
403522,418585,1
403205,418585,1
411754,418585,1
324504,418585,1
268863,418585,1
411738,418585,1
394755,418585,1
403122,418585,1
337213,418585,1
411753,418585,1
347236,418585,1
411735,418585,1
411741,418585,1
309939,418585,1
96413,418585,1
357692,418585,1
402410,418585,1
411712,418585,1
411711,418585,1
130288,418585,1
411744,418585,1
357718,418585,1
411747,418585,1
337169,418585,1
329400,418585,1
413326,418585,1
323997,418585,1
265667,418585,1
327223,418585,1
411752,418585,1
411688,418585,1
411675,418585,1
418588,418585,1
352359,418585,1
411727,418585,1
404427,418585,1
403117,418585,1
418577,418585,1
130290,418585,1
411698,418585,1
308399,418585,1
140510,418585,1
357694,418585,1
116910,418585,1
309940,418585,1
352187,418585,1
110946,394755,1
401292,394755,1
339219,394755,1
403205,394755,1
411754,394755,1
324504,394755,1
411738,394755,1
418585,394755,1
403122,394755,1
411753,394755,1
347236,394755,1
411735,394755,1
411741,394755,1
96413,394755,1
357692,394755,1
402410,394755,1
411712,394755,1
411711,394755,1
411744,394755,1
357718,394755,1
411747,394755,1
337169,394755,1
329400,394755,1
413326,394755,1
265667,394755,1
327223,394755,1
411752,394755,1
411688,394755,1
411675,394755,1
418588,394755,1
352359,394755,1
411727,394755,1
404427,394755,1
403117,394755,1
418577,394755,1
130290,394755,1
411698,394755,1
308399,394755,1
140510,394755,1
357694,394755,1
116910,394755,1
110946,403122,1
339219,403122,1
403522,403122,1
403205,403122,1
411754,403122,1
324504,403122,1
268863,403122,1
418585,403122,1
394755,403122,1
337213,403122,1
411753,403122,1
411735,403122,1
411741,403122,1
309939,403122,1
96413,403122,1
357692,403122,1
402410,403122,1
411711,403122,1
411744,403122,1
357718,403122,1
411747,403122,1
337169,403122,1
329400,403122,1
413326,403122,1
323997,403122,1
265667,403122,1
327223,403122,1
411752,403122,1
411675,403122,1
418588,403122,1
411727,403122,1
403117,403122,1
418577,403122,1
130290,403122,1
140510,403122,1
357694,403122,1
352187,403122,1
110946,337213,1
401292,337213,1
339219,337213,1
403522,337213,1
403205,337213,1
411754,337213,1
411738,337213,1
418585,337213,1
403122,337213,1
411753,337213,1
411735,337213,1
411741,337213,1
309939,337213,1
96413,337213,1
402410,337213,1
411712,337213,1
411711,337213,1
411744,337213,1
357718,337213,1
411747,337213,1
337169,337213,1
329400,337213,1
413326,337213,1
323997,337213,1
265667,337213,1
327223,337213,1
411752,337213,1
411688,337213,1
411675,337213,1
418588,337213,1
352359,337213,1
411727,337213,1
404427,337213,1
403117,337213,1
418577,337213,1
130290,337213,1
411698,337213,1
308399,337213,1
140510,337213,1
116910,337213,1
309940,337213,1
352187,337213,1
110946,411753,1
401292,411753,1
339219,411753,1
403522,411753,1
403205,411753,1
411754,411753,1
324504,411753,1
268863,411753,1
411738,411753,1
418585,411753,1
394755,411753,1
403122,411753,1
337213,411753,1
411735,411753,1
309939,411753,1
96413,411753,1
357692,411753,1
411712,411753,1
411711,411753,1
411744,411753,1
357718,411753,1
411747,411753,1
337169,411753,1
329400,411753,1
413326,411753,1
323997,411753,1
265667,411753,1
327223,411753,1
411752,411753,1
411688,411753,1
411675,411753,1
418588,411753,1
352359,411753,1
411727,411753,1
404427,411753,1
403117,411753,1
418577,411753,1
130290,411753,1
411698,411753,1
308399,411753,1
140510,411753,1
357694,411753,1
116910,411753,1
309940,411753,1
352187,411753,1
110946,347236,1
401292,347236,1
403522,347236,1
403205,347236,1
411754,347236,1
324504,347236,1
268863,347236,1
411738,347236,1
418585,347236,1
394755,347236,1
411735,347236,1
96413,347236,1
411712,347236,1
411711,347236,1
411744,347236,1
357718,347236,1
411747,347236,1
329400,347236,1
413326,347236,1
265667,347236,1
327223,347236,1
411752,347236,1
411675,347236,1
418588,347236,1
352359,347236,1
411727,347236,1
418577,347236,1
130290,347236,1
411698,347236,1
140510,347236,1
309940,347236,1
352187,347236,1
110946,411735,1
401292,411735,1
339219,411735,1
403522,411735,1
403205,411735,1
411754,411735,1
324504,411735,1
268863,411735,1
411738,411735,1
418585,411735,1
394755,411735,1
403122,411735,1
337213,411735,1
411753,411735,1
347236,411735,1
411741,411735,1
309939,411735,1
96413,411735,1
357692,411735,1
411712,411735,1
411711,411735,1
130288,411735,1
411744,411735,1
357718,411735,1
337169,411735,1
329400,411735,1
413326,411735,1
323997,411735,1
265667,411735,1
327223,411735,1
411752,411735,1
411688,411735,1
411675,411735,1
418588,411735,1
352359,411735,1
411727,411735,1
404427,411735,1
403117,411735,1
418577,411735,1
130290,411735,1
411698,411735,1
308399,411735,1
140510,411735,1
357694,411735,1
116910,411735,1
309940,411735,1
352187,411735,1
110946,411741,1
401292,411741,1
339219,411741,1
403522,411741,1
403205,411741,1
411754,411741,1
324504,411741,1
268863,411741,1
411738,411741,1
418585,411741,1
394755,411741,1
403122,411741,1
337213,411741,1
411735,411741,1
309939,411741,1
96413,411741,1
357692,411741,1
411712,411741,1
411711,411741,1
411744,411741,1
357718,411741,1
411747,411741,1
337169,411741,1
329400,411741,1
413326,411741,1
323997,411741,1
265667,411741,1
327223,411741,1
411752,411741,1
411675,411741,1
418588,411741,1
352359,411741,1
411727,411741,1
418577,411741,1
130290,411741,1
411698,411741,1
308399,411741,1
140510,411741,1
357694,411741,1
116910,411741,1
309940,411741,1
352187,411741,1
110946,309939,1
401292,309939,1
339219,309939,1
403522,309939,1
403205,309939,1
411754,309939,1
324504,309939,1
268863,309939,1
411738,309939,1
418585,309939,1
403122,309939,1
337213,309939,1
411753,309939,1
411735,309939,1
411741,309939,1
96413,309939,1
402410,309939,1
411712,309939,1
411711,309939,1
130288,309939,1
411744,309939,1
357718,309939,1
411747,309939,1
337169,309939,1
329400,309939,1
413326,309939,1
327223,309939,1
411752,309939,1
411688,309939,1
411675,309939,1
418588,309939,1
352359,309939,1
411727,309939,1
404427,309939,1
403117,309939,1
418577,309939,1
130290,309939,1
411698,309939,1
308399,309939,1
140510,309939,1
116910,309939,1
309940,309939,1
110946,96413,1
401292,96413,1
339219,96413,1
403522,96413,1
403205,96413,1
411754,96413,1
324504,96413,1
268863,96413,1
411738,96413,1
418585,96413,1
394755,96413,1
403122,96413,1
337213,96413,1
411753,96413,1
347236,96413,1
411735,96413,1
411741,96413,1
309939,96413,1
357692,96413,1
402410,96413,1
411712,96413,1
411711,96413,1
130288,96413,1
411744,96413,1
357718,96413,1
411747,96413,1
337169,96413,1
413326,96413,1
323997,96413,1
265667,96413,1
327223,96413,1
411752,96413,1
411688,96413,1
411675,96413,1
418588,96413,1
352359,96413,1
411727,96413,1
404427,96413,1
403117,96413,1
418577,96413,1
130290,96413,1
411698,96413,1
140510,96413,1
357694,96413,1
116910,96413,1
309940,96413,1
352187,96413,1
110946,357692,1
401292,357692,1
403522,357692,1
403205,357692,1
411754,357692,1
324504,357692,1
268863,357692,1
411738,357692,1
418585,357692,1
394755,357692,1
403122,357692,1
411753,357692,1
411735,357692,1
411741,357692,1
96413,357692,1
402410,357692,1
411712,357692,1
411711,357692,1
130288,357692,1
411744,357692,1
357718,357692,1
411747,357692,1
337169,357692,1
329400,357692,1
413326,357692,1
323997,357692,1
327223,357692,1
411752,357692,1
411688,357692,1
411675,357692,1
418588,357692,1
352359,357692,1
411727,357692,1
404427,357692,1
403117,357692,1
418577,357692,1
130290,357692,1
411698,357692,1
308399,357692,1
140510,357692,1
116910,357692,1
309940,357692,1
352187,357692,1
110946,402410,1
401292,402410,1
339219,402410,1
403522,402410,1
411754,402410,1
324504,402410,1
268863,402410,1
411738,402410,1
418585,402410,1
394755,402410,1
403122,402410,1
337213,402410,1
309939,402410,1
96413,402410,1
357692,402410,1
411712,402410,1
411711,402410,1
411744,402410,1
357718,402410,1
337169,402410,1
329400,402410,1
413326,402410,1
323997,402410,1
265667,402410,1
327223,402410,1
411752,402410,1
411688,402410,1
411675,402410,1
418588,402410,1
352359,402410,1
411727,402410,1
404427,402410,1
403117,402410,1
418577,402410,1
130290,402410,1
411698,402410,1
308399,402410,1
140510,402410,1
357694,402410,1
116910,402410,1
309940,402410,1
352187,402410,1
110946,411712,1
401292,411712,1
339219,411712,1
403522,411712,1
403205,411712,1
411754,411712,1
324504,411712,1
268863,411712,1
411738,411712,1
418585,411712,1
394755,411712,1
337213,411712,1
411753,411712,1
347236,411712,1
411735,411712,1
411741,411712,1
309939,411712,1
96413,411712,1
357692,411712,1
402410,411712,1
411711,411712,1
130288,411712,1
411744,411712,1
357718,411712,1
411747,411712,1
337169,411712,1
329400,411712,1
413326,411712,1
323997,411712,1
265667,411712,1
327223,411712,1
411752,411712,1
418588,411712,1
404427,411712,1
403117,411712,1
418577,411712,1
130290,411712,1
308399,411712,1
140510,411712,1
357694,411712,1
116910,411712,1
309940,411712,1
352187,411712,1
110946,411711,1
401292,411711,1
339219,411711,1
403522,411711,1
403205,411711,1
411754,411711,1
324504,411711,1
268863,411711,1
411738,411711,1
418585,411711,1
394755,411711,1
403122,411711,1
337213,411711,1
411753,411711,1
347236,411711,1
411735,411711,1
411741,411711,1
309939,411711,1
96413,411711,1
357692,411711,1
402410,411711,1
411712,411711,1
130288,411711,1
411744,411711,1
357718,411711,1
411747,411711,1
337169,411711,1
413326,411711,1
323997,411711,1
327223,411711,1
411752,411711,1
411688,411711,1
411675,411711,1
352359,411711,1
411727,411711,1
404427,411711,1
403117,411711,1
130290,411711,1
411698,411711,1
140510,411711,1
357694,411711,1
116910,411711,1
309940,411711,1
352187,411711,1
110946,130288,1
401292,130288,1
339219,130288,1
403522,130288,1
403205,130288,1
411754,130288,1
324504,130288,1
418585,130288,1
411735,130288,1
309939,130288,1
96413,130288,1
357692,130288,1
411712,130288,1
411711,130288,1
411744,130288,1
357718,130288,1
411747,130288,1
337169,130288,1
329400,130288,1
413326,130288,1
323997,130288,1
327223,130288,1
411752,130288,1
411688,130288,1
411675,130288,1
418588,130288,1
352359,130288,1
411727,130288,1
403117,130288,1
418577,130288,1
130290,130288,1
411698,130288,1
308399,130288,1
140510,130288,1
357694,130288,1
352187,130288,1
110946,411744,1
401292,411744,1
339219,411744,1
403522,411744,1
403205,411744,1
411754,411744,1
324504,411744,1
268863,411744,1
418585,411744,1
394755,411744,1
403122,411744,1
337213,411744,1
411753,411744,1
347236,411744,1
411735,411744,1
411741,411744,1
309939,411744,1
96413,411744,1
357692,411744,1
402410,411744,1
411712,411744,1
411711,411744,1
130288,411744,1
357718,411744,1
411747,411744,1
337169,411744,1
329400,411744,1
413326,411744,1
323997,411744,1
265667,411744,1
327223,411744,1
411752,411744,1
411688,411744,1
411675,411744,1
418588,411744,1
352359,411744,1
411727,411744,1
404427,411744,1
403117,411744,1
418577,411744,1
130290,411744,1
411698,411744,1
140510,411744,1
357694,411744,1
116910,411744,1
352187,411744,1
110946,357718,1
401292,357718,1
339219,357718,1
403522,357718,1
403205,357718,1
411754,357718,1
324504,357718,1
268863,357718,1
411738,357718,1
418585,357718,1
394755,357718,1
403122,357718,1
337213,357718,1
411753,357718,1
347236,357718,1
411735,357718,1
411741,357718,1
309939,357718,1
96413,357718,1
357692,357718,1
402410,357718,1
411712,357718,1
411711,357718,1
130288,357718,1
411744,357718,1
411747,357718,1
413326,357718,1
323997,357718,1
265667,357718,1
327223,357718,1
411752,357718,1
411688,357718,1
411675,357718,1
418588,357718,1
411727,357718,1
404427,357718,1
403117,357718,1
418577,357718,1
130290,357718,1
411698,357718,1
308399,357718,1
140510,357718,1
357694,357718,1
116910,357718,1
309940,357718,1
352187,357718,1
110946,411747,1
401292,411747,1
339219,411747,1
403522,411747,1
403205,411747,1
411754,411747,1
324504,411747,1
268863,411747,1
411738,411747,1
418585,411747,1
394755,411747,1
403122,411747,1
337213,411747,1
411753,411747,1
347236,411747,1
411741,411747,1
309939,411747,1
96413,411747,1
357692,411747,1
411712,411747,1
411711,411747,1
130288,411747,1
411744,411747,1
357718,411747,1
337169,411747,1
329400,411747,1
413326,411747,1
323997,411747,1
265667,411747,1
327223,411747,1
411752,411747,1
411688,411747,1
411675,411747,1
418588,411747,1
352359,411747,1
411727,411747,1
404427,411747,1
403117,411747,1
418577,411747,1
130290,411747,1
411698,411747,1
308399,411747,1
140510,411747,1
357694,411747,1
116910,411747,1
309940,411747,1
352187,411747,1
110946,337169,1
401292,337169,1
339219,337169,1
403522,337169,1
403205,337169,1
411754,337169,1
324504,337169,1
268863,337169,1
411738,337169,1
418585,337169,1
394755,337169,1
403122,337169,1
337213,337169,1
411753,337169,1
411735,337169,1
411741,337169,1
309939,337169,1
96413,337169,1
357692,337169,1
402410,337169,1
411712,337169,1
411711,337169,1
130288,337169,1
411744,337169,1
411747,337169,1
329400,337169,1
413326,337169,1
323997,337169,1
265667,337169,1
327223,337169,1
411752,337169,1
411688,337169,1
411675,337169,1
418588,337169,1
411727,337169,1
404427,337169,1
403117,337169,1
418577,337169,1
130290,337169,1
411698,337169,1
308399,337169,1
140510,337169,1
357694,337169,1
116910,337169,1
309940,337169,1
352187,337169,1
110946,329400,1
401292,329400,1
339219,329400,1
403522,329400,1
403205,329400,1
411754,329400,1
324504,329400,1
268863,329400,1
411738,329400,1
418585,329400,1
394755,329400,1
403122,329400,1
337213,329400,1
411753,329400,1
347236,329400,1
411735,329400,1
411741,329400,1
309939,329400,1
357692,329400,1
402410,329400,1
411712,329400,1
130288,329400,1
411744,329400,1
411747,329400,1
337169,329400,1
413326,329400,1
323997,329400,1
327223,329400,1
411752,329400,1
411688,329400,1
411675,329400,1
352359,329400,1
411727,329400,1
404427,329400,1
403117,329400,1
130290,329400,1
411698,329400,1
308399,329400,1
140510,329400,1
357694,329400,1
116910,329400,1
309940,329400,1
352187,329400,1
110946,413326,1
401292,413326,1
339219,413326,1
403522,413326,1
403205,413326,1
411754,413326,1
324504,413326,1
268863,413326,1
411738,413326,1
418585,413326,1
394755,413326,1
403122,413326,1
337213,413326,1
411753,413326,1
347236,413326,1
411735,413326,1
411741,413326,1
309939,413326,1
96413,413326,1
357692,413326,1
402410,413326,1
411712,413326,1
411711,413326,1
130288,413326,1
411744,413326,1
357718,413326,1
411747,413326,1
337169,413326,1
329400,413326,1
323997,413326,1
265667,413326,1
327223,413326,1
411752,413326,1
411688,413326,1
411675,413326,1
418588,413326,1
352359,413326,1
411727,413326,1
404427,413326,1
403117,413326,1
418577,413326,1
130290,413326,1
411698,413326,1
308399,413326,1
140510,413326,1
357694,413326,1
116910,413326,1
309940,413326,1
352187,413326,1
110946,323997,1
401292,323997,1
339219,323997,1
403522,323997,1
403205,323997,1
411754,323997,1
324504,323997,1
268863,323997,1
411738,323997,1
418585,323997,1
403122,323997,1
337213,323997,1
411753,323997,1
411735,323997,1
411741,323997,1
96413,323997,1
357692,323997,1
402410,323997,1
411712,323997,1
411711,323997,1
130288,323997,1
411744,323997,1
357718,323997,1
411747,323997,1
337169,323997,1
329400,323997,1
413326,323997,1
265667,323997,1
327223,323997,1
411752,323997,1
411688,323997,1
411675,323997,1
418588,323997,1
352359,323997,1
411727,323997,1
404427,323997,1
403117,323997,1
418577,323997,1
130290,323997,1
411698,323997,1
308399,323997,1
140510,323997,1
357694,323997,1
116910,323997,1
309940,323997,1
110946,265667,1
401292,265667,1
339219,265667,1
403205,265667,1
411754,265667,1
324504,265667,1
411738,265667,1
418585,265667,1
394755,265667,1
403122,265667,1
337213,265667,1
411753,265667,1
347236,265667,1
411735,265667,1
411741,265667,1
96413,265667,1
402410,265667,1
411712,265667,1
411744,265667,1
357718,265667,1
411747,265667,1
337169,265667,1
413326,265667,1
323997,265667,1
327223,265667,1
411752,265667,1
411688,265667,1
411675,265667,1
352359,265667,1
411727,265667,1
404427,265667,1
403117,265667,1
130290,265667,1
411698,265667,1
308399,265667,1
140510,265667,1
357694,265667,1
116910,265667,1
309940,265667,1
352187,265667,1
110946,327223,1
401292,327223,1
339219,327223,1
403522,327223,1
403205,327223,1
411754,327223,1
268863,327223,1
411738,327223,1
418585,327223,1
394755,327223,1
403122,327223,1
337213,327223,1
411753,327223,1
347236,327223,1
411735,327223,1
411741,327223,1
309939,327223,1
96413,327223,1
357692,327223,1
402410,327223,1
411712,327223,1
411711,327223,1
130288,327223,1
411744,327223,1
357718,327223,1
411747,327223,1
337169,327223,1
329400,327223,1
413326,327223,1
323997,327223,1
265667,327223,1
411752,327223,1
411688,327223,1
411675,327223,1
418588,327223,1
352359,327223,1
411727,327223,1
404427,327223,1
403117,327223,1
418577,327223,1
411698,327223,1
140510,327223,1
357694,327223,1
116910,327223,1
309940,327223,1
110946,411752,1
401292,411752,1
339219,411752,1
403522,411752,1
403205,411752,1
411754,411752,1
324504,411752,1
268863,411752,1
411738,411752,1
418585,411752,1
394755,411752,1
403122,411752,1
337213,411752,1
411753,411752,1
347236,411752,1
411735,411752,1
411741,411752,1
309939,411752,1
96413,411752,1
357692,411752,1
402410,411752,1
411712,411752,1
411711,411752,1
130288,411752,1
411744,411752,1
357718,411752,1
411747,411752,1
337169,411752,1
329400,411752,1
413326,411752,1
323997,411752,1
265667,411752,1
327223,411752,1
411688,411752,1
411675,411752,1
418588,411752,1
352359,411752,1
411727,411752,1
404427,411752,1
403117,411752,1
418577,411752,1
130290,411752,1
411698,411752,1
308399,411752,1
140510,411752,1
357694,411752,1
116910,411752,1
309940,411752,1
352187,411752,1
110946,411688,1
401292,411688,1
339219,411688,1
403522,411688,1
403205,411688,1
411754,411688,1
324504,411688,1
268863,411688,1
411738,411688,1
418585,411688,1
394755,411688,1
337213,411688,1
411753,411688,1
411735,411688,1
309939,411688,1
96413,411688,1
357692,411688,1
402410,411688,1
411711,411688,1
130288,411688,1
411744,411688,1
357718,411688,1
411747,411688,1
337169,411688,1
329400,411688,1
413326,411688,1
323997,411688,1
265667,411688,1
327223,411688,1
411752,411688,1
411675,411688,1
418588,411688,1
411727,411688,1
404427,411688,1
418577,411688,1
130290,411688,1
308399,411688,1
140510,411688,1
357694,411688,1
116910,411688,1
309940,411688,1
352187,411688,1
110946,411675,1
401292,411675,1
339219,411675,1
403522,411675,1
403205,411675,1
411754,411675,1
324504,411675,1
268863,411675,1
411738,411675,1
418585,411675,1
394755,411675,1
403122,411675,1
337213,411675,1
411753,411675,1
347236,411675,1
411735,411675,1
411741,411675,1
309939,411675,1
96413,411675,1
357692,411675,1
402410,411675,1
411711,411675,1
130288,411675,1
411744,411675,1
357718,411675,1
411747,411675,1
337169,411675,1
329400,411675,1
413326,411675,1
323997,411675,1
265667,411675,1
327223,411675,1
411752,411675,1
411688,411675,1
418588,411675,1
352359,411675,1
404427,411675,1
403117,411675,1
418577,411675,1
130290,411675,1
411698,411675,1
308399,411675,1
140510,411675,1
357694,411675,1
116910,411675,1
309940,411675,1
352187,411675,1
110946,418588,1
401292,418588,1
339219,418588,1
403522,418588,1
403205,418588,1
411754,418588,1
324504,418588,1
268863,418588,1
411738,418588,1
418585,418588,1
394755,418588,1
403122,418588,1
337213,418588,1
411753,418588,1
347236,418588,1
411735,418588,1
411741,418588,1
309939,418588,1
96413,418588,1
357692,418588,1
402410,418588,1
411712,418588,1
130288,418588,1
411744,418588,1
357718,418588,1
411747,418588,1
337169,418588,1
413326,418588,1
323997,418588,1
327223,418588,1
411752,418588,1
411688,418588,1
411675,418588,1
352359,418588,1
411727,418588,1
404427,418588,1
403117,418588,1
130290,418588,1
411698,418588,1
308399,418588,1
140510,418588,1
357694,418588,1
116910,418588,1
309940,418588,1
352187,418588,1
110946,352359,1
401292,352359,1
403522,352359,1
403205,352359,1
411754,352359,1
324504,352359,1
268863,352359,1
411738,352359,1
418585,352359,1
394755,352359,1
337213,352359,1
411753,352359,1
347236,352359,1
411735,352359,1
411741,352359,1
309939,352359,1
96413,352359,1
357692,352359,1
402410,352359,1
411711,352359,1
130288,352359,1
411744,352359,1
411747,352359,1
329400,352359,1
413326,352359,1
323997,352359,1
265667,352359,1
327223,352359,1
411752,352359,1
411675,352359,1
418588,352359,1
411727,352359,1
404427,352359,1
403117,352359,1
418577,352359,1
130290,352359,1
140510,352359,1
357694,352359,1
309940,352359,1
352187,352359,1
110946,411727,1
401292,411727,1
339219,411727,1
403522,411727,1
403205,411727,1
411754,411727,1
324504,411727,1
268863,411727,1
411738,411727,1
418585,411727,1
394755,411727,1
403122,411727,1
337213,411727,1
411753,411727,1
347236,411727,1
411735,411727,1
411741,411727,1
309939,411727,1
96413,411727,1
357692,411727,1
402410,411727,1
411711,411727,1
130288,411727,1
411744,411727,1
357718,411727,1
411747,411727,1
337169,411727,1
329400,411727,1
413326,411727,1
323997,411727,1
265667,411727,1
327223,411727,1
411752,411727,1
411688,411727,1
418588,411727,1
352359,411727,1
404427,411727,1
403117,411727,1
418577,411727,1
130290,411727,1
411698,411727,1
308399,411727,1
140510,411727,1
357694,411727,1
116910,411727,1
309940,411727,1
352187,411727,1
110946,404427,1
339219,404427,1
403522,404427,1
403205,404427,1
411754,404427,1
324504,404427,1
268863,404427,1
418585,404427,1
394755,404427,1
337213,404427,1
411753,404427,1
411735,404427,1
309939,404427,1
96413,404427,1
357692,404427,1
402410,404427,1
411712,404427,1
411711,404427,1
411744,404427,1
357718,404427,1
411747,404427,1
337169,404427,1
329400,404427,1
413326,404427,1
323997,404427,1
265667,404427,1
327223,404427,1
411752,404427,1
411688,404427,1
411675,404427,1
418588,404427,1
352359,404427,1
411727,404427,1
403117,404427,1
418577,404427,1
130290,404427,1
411698,404427,1
140510,404427,1
357694,404427,1
352187,404427,1
110946,403117,1
401292,403117,1
339219,403117,1
403522,403117,1
403205,403117,1
324504,403117,1
268863,403117,1
411738,403117,1
418585,403117,1
394755,403117,1
403122,403117,1
337213,403117,1
411753,403117,1
411735,403117,1
309939,403117,1
96413,403117,1
357692,403117,1
402410,403117,1
411712,403117,1
411711,403117,1
130288,403117,1
411744,403117,1
357718,403117,1
411747,403117,1
337169,403117,1
329400,403117,1
413326,403117,1
323997,403117,1
265667,403117,1
327223,403117,1
411752,403117,1
411675,403117,1
418588,403117,1
352359,403117,1
411727,403117,1
404427,403117,1
418577,403117,1
130290,403117,1
411698,403117,1
308399,403117,1
140510,403117,1
357694,403117,1
116910,403117,1
309940,403117,1
352187,403117,1
110946,418577,1
401292,418577,1
339219,418577,1
403522,418577,1
403205,418577,1
411754,418577,1
324504,418577,1
268863,418577,1
411738,418577,1
418585,418577,1
394755,418577,1
403122,418577,1
337213,418577,1
411753,418577,1
347236,418577,1
411735,418577,1
411741,418577,1
309939,418577,1
96413,418577,1
357692,418577,1
402410,418577,1
411712,418577,1
130288,418577,1
411744,418577,1
357718,418577,1
411747,418577,1
337169,418577,1
413326,418577,1
323997,418577,1
327223,418577,1
411752,418577,1
411688,418577,1
411675,418577,1
352359,418577,1
411727,418577,1
404427,418577,1
403117,418577,1
130290,418577,1
411698,418577,1
308399,418577,1
140510,418577,1
357694,418577,1
116910,418577,1
309940,418577,1
352187,418577,1
110946,130290,1
401292,130290,1
339219,130290,1
403522,130290,1
411754,130290,1
324504,130290,1
268863,130290,1
411738,130290,1
418585,130290,1
394755,130290,1
403122,130290,1
337213,130290,1
411753,130290,1
347236,130290,1
411735,130290,1
411741,130290,1
309939,130290,1
96413,130290,1
357692,130290,1
402410,130290,1
411712,130290,1
411711,130290,1
130288,130290,1
411744,130290,1
357718,130290,1
411747,130290,1
337169,130290,1
329400,130290,1
413326,130290,1
323997,130290,1
265667,130290,1
411752,130290,1
411688,130290,1
411675,130290,1
418588,130290,1
352359,130290,1
411727,130290,1
404427,130290,1
403117,130290,1
418577,130290,1
411698,130290,1
308399,130290,1
140510,130290,1
357694,130290,1
116910,130290,1
352187,130290,1
110946,411698,1
401292,411698,1
339219,411698,1
403522,411698,1
403205,411698,1
411754,411698,1
324504,411698,1
268863,411698,1
411738,411698,1
418585,411698,1
394755,411698,1
337213,411698,1
411753,411698,1
347236,411698,1
411735,411698,1
411741,411698,1
309939,411698,1
96413,411698,1
357692,411698,1
402410,411698,1
411711,411698,1
130288,411698,1
411744,411698,1
357718,411698,1
411747,411698,1
337169,411698,1
329400,411698,1
413326,411698,1
323997,411698,1
265667,411698,1
327223,411698,1
411752,411698,1
411675,411698,1
418588,411698,1
411727,411698,1
404427,411698,1
403117,411698,1
418577,411698,1
130290,411698,1
308399,411698,1
140510,411698,1
357694,411698,1
116910,411698,1
309940,411698,1
352187,411698,1
110946,308399,1
401292,308399,1
403522,308399,1
403205,308399,1
411754,308399,1
324504,308399,1
268863,308399,1
411738,308399,1
418585,308399,1
394755,308399,1
337213,308399,1
411753,308399,1
411735,308399,1
411741,308399,1
309939,308399,1
357692,308399,1
402410,308399,1
411712,308399,1
130288,308399,1
357718,308399,1
411747,308399,1
337169,308399,1
329400,308399,1
413326,308399,1
323997,308399,1
265667,308399,1
411752,308399,1
411688,308399,1
411675,308399,1
418588,308399,1
411727,308399,1
403117,308399,1
418577,308399,1
130290,308399,1
411698,308399,1
140510,308399,1
357694,308399,1
352187,308399,1
110946,140510,1
401292,140510,1
339219,140510,1
403522,140510,1
403205,140510,1
411754,140510,1
324504,140510,1
268863,140510,1
411738,140510,1
418585,140510,1
394755,140510,1
403122,140510,1
337213,140510,1
411753,140510,1
347236,140510,1
411735,140510,1
411741,140510,1
309939,140510,1
96413,140510,1
357692,140510,1
402410,140510,1
411712,140510,1
411711,140510,1
130288,140510,1
411744,140510,1
357718,140510,1
411747,140510,1
337169,140510,1
329400,140510,1
413326,140510,1
323997,140510,1
265667,140510,1
327223,140510,1
411752,140510,1
411688,140510,1
411675,140510,1
418588,140510,1
352359,140510,1
411727,140510,1
404427,140510,1
403117,140510,1
418577,140510,1
130290,140510,1
411698,140510,1
308399,140510,1
357694,140510,1
116910,140510,1
309940,140510,1
352187,140510,1
110946,357694,1
401292,357694,1
339219,357694,1
403522,357694,1
403205,357694,1
411754,357694,1
324504,357694,1
268863,357694,1
411738,357694,1
418585,357694,1
394755,357694,1
403122,357694,1
411753,357694,1
411735,357694,1
411741,357694,1
96413,357694,1
402410,357694,1
411712,357694,1
411711,357694,1
130288,357694,1
411744,357694,1
357718,357694,1
411747,357694,1
337169,357694,1
329400,357694,1
413326,357694,1
323997,357694,1
265667,357694,1
327223,357694,1
411752,357694,1
411688,357694,1
411675,357694,1
